,movie_title,title_year,duration,color,genre,language,country,content_rating,director_name,actor_1_name,actor_2_name,budget,gross,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,movie_facebook_likes,num_critic_for_reviews,IMDB_user_votes,IMDB_user_reviews,IMDB_score
2603,Zero Dark Thirty,2012,157.0,Color,Drama,English,USA,R,Kathryn Bigelow,Jennifer Ehle,Harold Perrineau,40000000.0,95720716.0,0,1000.0,1000.0,39000,558.0,216032.0,640.0,7.4
2604,Ted,2012,112.0,Color,Comedy,English,USA,R,Seth MacFarlane,Mila Kunis,Seth MacFarlane,50000000.0,218628680.0,3000,15000.0,3000.0,74000,457.0,471644.0,623.0,7.0
2605,American Reunion,2012,113.0,Color,Comedy,English,USA,R,Jon Hurwitz,Alyson Hannigan,Dania Ramirez,50000000.0,56724080.0,22,3000.0,1000.0,39000,291.0,172112.0,181.0,6.7
2606,Anna Karenina,2012,129.0,Color,Drama,English,UK,R,Joe Wright,Kelly Macdonald,Guro Nagelhus Schia,21000000.0,12802907.0,456,2000.0,35.0,36000,324.0,70886.0,226.0,6.6
2607,Taken 2,2012,98.0,Color,Action,English,France,PG-13,Olivier Megaton,Liam Neeson,Luke Grimes,45000000.0,139852971.0,118,14000.0,935.0,63000,358.0,238671.0,461.0,6.3
2608,Savages,2012,141.0, Black and White,Crime,English,USA,R,Oliver Stone,Demián Bichir,Shea Whigham,45000000.0,47307550.0,0,749.0,463.0,28000,339.0,104301.0,269.0,6.5
2609,Dredd,2012,95.0,Color,Action,English,UK,R,Pete Travis,Wood Harris,Jason Cope,35000000.0,13401683.0,38,409.0,107.0,46000,432.0,203461.0,588.0,7.1
2610,Foodfight!,2012,91.0,Color,Action,English,USA,PG,Lawrence Kasanoff,Jerry Stiller,Larry Miller,65000000.0,23472900.0,11,719.0,611.0,0,12.0,4377.0,66.0,1.7
2611,Argo,2012,130.0,Color,Biography,English,USA,R,Ben Affleck,Clea DuVall,Scoot McNairy,44500000.0,136019448.0,0,1000.0,660.0,89000,656.0,452465.0,695.0,7.7
2612,21 Jump Street,2012,109.0,Color,Action,English,USA,R,Phil Lord,Channing Tatum,Dax Flame,42000000.0,138447667.0,97,17000.0,971.0,39000,375.0,408302.0,345.0,7.2
2613,Here Comes the Boom,2012,105.0,Color,Action,English,USA,PG,Frank Coraci,Salma Hayek,Reggie Lee,42000000.0,45290318.0,153,4000.0,828.0,17000,154.0,74169.0,112.0,6.5
2614,One for the Money,2012,91.0,Color,Action,English,USA,PG-13,Julie Anne Robinson,Fisher Stevens,Debbie Reynolds,40000000.0,26404753.0,30,922.0,786.0,19000,127.0,34203.0,169.0,5.3
2615,Man on a Ledge,2012,102.0,Color,Action,English,USA,PG-13,Asger Leth,Robert Clohessy,Mandy Gonzalez,42000000.0,18600911.0,20,107.0,81.0,11000,258.0,125198.0,153.0,6.6
2616,The Odd Life of Timothy Green,2012,105.0,Color,Comedy,English,USA,PG,Peter Hedges,Jennifer Garner,Odeya Rush,25000000.0,51853450.0,54,3000.0,2000.0,11000,169.0,37398.0,110.0,6.6
2617,The Guilt Trip,2012,95.0,Color,Comedy,English,USA,PG-13,Anne Fletcher,Miriam Margolyes,Tom Virtue,40000000.0,37101011.0,98,405.0,358.0,0,147.0,30394.0,103.0,5.8
2618,The Impossible,2012,114.0,Color,Drama,English,Spain,PG-13,J.A. Bayona,Naomi Watts,Geraldine Chaplin,45000000.0,18996755.0,171,6000.0,382.0,54000,371.0,145270.0,322.0,7.6
2619,Big Miracle,2012,107.0,Color,Biography,English,USA,PG,Ken Kwapis,Ted Danson,Tim Blake Nelson,40000000.0,20113965.0,42,875.0,596.0,0,125.0,15231.0,66.0,6.5
2620,A Thousand Words,2012,91.0,Color,Comedy,English,USA,PG-13,Brian Robbins,John Gatins,Lou Saliba,40000000.0,18438149.0,48,61.0,46.0,0,70.0,30842.0,93.0,5.9
2621,Frankenweenie,2012,87.0, Black and White,Animation,English,USA,PG,Tim Burton,Martin Landau,Catherine O'Hara,39000000.0,35287788.0,13000,940.0,925.0,25000,370.0,73886.0,165.0,7.0
2622,The Master,2012,144.0,Color,Drama,English,USA,R,Paul Thomas Anderson,Mike Howard,Jeffrey W. Jenkins,32000000.0,16377274.0,0,378.0,18.0,27000,546.0,105144.0,405.0,7.1
2623,What to Expect When You're Expecting,2012,110.0,Color,Comedy,English,USA,PG-13,Kirk Jones,Anna Kendrick,Dennis Quaid,40000000.0,41102171.0,52,10000.0,2000.0,14000,170.0,57266.0,89.0,5.7
2624,This Is 40,2012,134.0,Color,Comedy,English,USA,R,Judd Apatow,Charlyne Yi,Maude Apatow,35000000.0,67523385.0,0,529.0,130.0,18000,285.0,104005.0,248.0,6.2
2625,Alex Cross,2012,101.0,Color,Action,English,USA,PG-13,Rob Cohen,Cicely Tyson,Chad Lindberg,35000000.0,25863915.0,357,907.0,445.0,11000,211.0,28257.0,151.0,5.1
2626,Premium Rush,2012,91.0,Color,Action,English,USA,PG-13,David Koepp,Joseph Gordon-Levitt,Dania Ramirez,35000000.0,20275446.0,192,23000.0,1000.0,20000,248.0,95274.0,178.0,6.5
2627,Bait,2012,93.0,Color,Action,English,Australia,R,Kimble Rendall,Alex Russell,Cariba Heine,30000000.0,23472900.0,0,465.0,351.0,0,145.0,11482.0,82.0,5.2
2628,Stolen,2012,96.0,Color,Action,English,USA,R,Simon West,Nicolas Cage,Mark Valley,35000000.0,183125.0,165,12000.0,774.0,0,98.0,36914.0,86.0,5.5
2629,Playing for Keeps,2012,105.0,Color,Comedy,English,USA,PG-13,Gabriele Muccino,Gerard Butler,Dennis Quaid,35000000.0,13101142.0,125,18000.0,2000.0,0,135.0,23916.0,50.0,5.7
2630,Step Up Revolution,2012,99.0,Color,Drama,English,USA,PG-13,Scott Speer,Ryan Guzman,Stephen Boss,33000000.0,35057332.0,35,3000.0,594.0,19000,121.0,45394.0,72.0,6.5
2631,Safe,2012,94.0,Color,Action,English,USA,R,Boaz Yakin,Jason Statham,Reggie Lee,30000000.0,17120019.0,132,26000.0,828.0,12000,258.0,83097.0,134.0,6.5
2632,Wanderlust,2012,98.0,Color,Comedy,English,USA,R,David Wain,Justin Theroux,Lauren Ambrose,21000000.0,17225675.0,136,1000.0,945.0,0,163.0,62198.0,139.0,5.6
2633,Flight,2012,138.0,Color,Drama,English,USA,R,Robert Zemeckis,Denzel Washington,Bruce Greenwood,31000000.0,93749203.0,0,18000.0,984.0,64000,449.0,264047.0,491.0,7.3
2634,The Vow,2012,104.0,Color,Drama,English,USA,PG-13,Michael Sucsy,Channing Tatum,Lucas Bryant,30000000.0,125014030.0,23,17000.0,359.0,32000,214.0,145852.0,164.0,6.8
2635,Looper,2012,119.0,Color,Action,English,USA,R,Rian Johnson,Joseph Gordon-Levitt,Bruce Willis,30000000.0,66468315.0,0,23000.0,13000.0,75000,589.0,428916.0,667.0,7.4
2636,Hope Springs,2012,100.0,Color,Comedy,English,USA,PG-13,David Frankel,Meryl Streep,Steve Carell,30000000.0,63536011.0,64,11000.0,7000.0,0,234.0,34258.0,178.0,6.3
2637,The Three Stooges,2012,92.0,Color,Comedy,English,USA,PG,Bobby Farrelly,Kate Upton,Larry David,21000000.0,44328238.0,101,971.0,860.0,13000,162.0,25484.0,189.0,5.1
2638,The Cabin in the Woods,2012,95.0,Color,Fantasy,English,USA,R,Drew Goddard,Chris Hemsworth,Bradley Whitford,30000000.0,42043633.0,246,26000.0,821.0,66000,634.0,277172.0,986.0,7.0
2639,The Five-Year Engagement,2012,131.0,Color,Comedy,English,USA,R,Nicholas Stoller,Alison Brie,Jacki Weaver,30000000.0,28644770.0,89,2000.0,401.0,11000,232.0,78974.0,141.0,6.2
2640,Joyful Noise,2012,118.0,Color,Comedy,English,USA,PG-13,Todd Graff,Dolly Parton,Jeremy Jordan,25000000.0,30920167.0,650,1000.0,773.0,0,98.0,6476.0,71.0,5.7
2641,The Raven,2012,110.0,Color,Crime,English,USA,R,James McTeigue,Pam Ferris,Dave Legeno,26000000.0,16005978.0,160,771.0,570.0,35000,265.0,72886.0,190.0,6.4
2642,Parental Guidance,2012,105.0,Color,Comedy,English,USA,PG,Andy Fickman,Bailee Madison,Gedde Watanabe,25000000.0,77264926.0,99,3000.0,448.0,0,139.0,21176.0,107.0,6.1
2643,The Lucky One,2012,101.0,Color,Drama,English,USA,PG-13,Scott Hicks,Blythe Danner,Riley Thomas Stewart,25000000.0,60443237.0,96,713.0,220.0,29000,170.0,76882.0,106.0,6.5
2644,Contraband,2012,109.0,Color,Action,English,USA,R,Baltasar Kormákur,J.K. Simmons,David O'Hara,25000000.0,66489425.0,175,24000.0,736.0,0,270.0,101977.0,161.0,6.5
2645,A Perfect Plan,2012,104.0,Color,Comedy,French,France,Unrated,Pascal Chaumeil,Dany Boon,Malonn Lévana,17000000.0,23472900.0,8,172.0,20.0,853,58.0,5525.0,11.0,6.3
2646,The Possession,2012,92.0,Color,Horror,English,USA,PG-13,Ole Bornedal,Kyra Sedgwick,Madison Davenport,14000000.0,49122319.0,30,941.0,459.0,17000,264.0,47169.0,162.0,5.9
2647,Cirque du Soleil: Worlds Away,2012,91.0,Color,Fantasy,English,USA,PG,Andrew Adamson,Dallas Barnett,Erica Linz,21000000.0,12495865.0,80,473.0,31.0,0,73.0,7100.0,35.0,6.8
2648,On the Road,2012,137.0,Color,Adventure,English,France,R,Walter Salles,Kristen Stewart,Viggo Mortensen,25000000.0,717753.0,179,17000.0,10000.0,27000,252.0,33107.0,128.0,6.1
2649,Diary of a Wimpy Kid: Dog Days,2012,94.0,Color,Comedy,English,USA,PG,David Bowers,Zachary Gordon,Rachael Harris,22000000.0,49002815.0,42,975.0,569.0,0,88.0,15665.0,35.0,6.4
2650,Hit and Run,2012,100.0,Color,Action,English,USA,R,David Palmer,Bradley Cooper,Tom Arnold,2000000.0,13746550.0,21,14000.0,618.0,0,176.0,29322.0,104.0,6.1
2651,To Rome with Love,2012,112.0,Color,Comedy,English,USA,R,Woody Allen,Ornella Muti,Judy Davis,17000000.0,16684352.0,11000,385.0,223.0,18000,275.0,67893.0,163.0,6.3
2652,Silver Linings Playbook,2012,122.0,Color,Comedy,English,USA,R,David O. Russell,Jennifer Lawrence,Robert De Niro,21000000.0,132088910.0,737,34000.0,22000.0,117000,539.0,533607.0,692.0,7.8
2653,Madea's Witness Protection,2012,114.0,Color,Comedy,English,USA,PG-13,Tyler Perry,John Amos,Tom Arnold,20000000.0,65623128.0,0,982.0,618.0,0,31.0,7354.0,50.0,4.8
2654,Silent Hill: Revelation 3D,2012,95.0,Color,Adventure,English,France,R,Michael J. Bassett,Radha Mitchell,Deborah Kara Unger,20000000.0,17529157.0,83,991.0,494.0,25000,173.0,49888.0,220.0,5.0
2655,Lockout,2012,95.0,Color,Action,English,France,PG-13,James Mather,Joseph Gilgun,Vincent Regan,20000000.0,14291570.0,4,788.0,447.0,10000,289.0,82082.0,236.0,6.1
2656,Chasing Mavericks,2012,116.0,Color,Biography,English,USA,PG,Michael Apted,Gerard Butler,Abigail Spencer,20000000.0,6002756.0,150,18000.0,1000.0,13000,116.0,24997.0,75.0,7.2
2657,The Cold Light of Day,2012,93.0,Color,Action,English,USA,PG-13,Mabrouk El Mechri,Henry Cavill,Bruce Willis,20000000.0,3749061.0,19,15000.0,13000.0,0,119.0,28629.0,113.0,4.9
2658,The Oogieloves in the Big Balloon Adventure,2012,88.0,Color,Adventure,English,USA,G,Matthew Diamond,Chazz Palminteri,Garrett Clayton,20000000.0,1064277.0,12,979.0,532.0,831,28.0,14015.0,83.0,6.7
2659,Zambezia,2012,83.0,Color,Adventure,English,South Africa,G,Wayne Thornley,Leonard Nimoy,Phil LaMarr,20000000.0,23472900.0,0,12000.0,857.0,1000,39.0,5203.0,11.0,5.8
2660,Won't Back Down,2012,121.0,Color,Drama,English,USA,PG,Daniel Barnz,Holly Hunter,Rosie Perez,21000000.0,5308553.0,33,1000.0,919.0,0,102.0,5147.0,37.0,6.4
2661,Red Lights,2012,114.0,Color,Drama,English,Spain,R,Rodrigo Cortés,Robert De Niro,Toby Jones,14000000.0,23472900.0,89,22000.0,2000.0,10000,195.0,48162.0,140.0,6.2
2662,Pitch Perfect,2012,112.0,Color,Comedy,English,USA,PG-13,Jason Moore,Anna Kendrick,Hana Mae Lee,17000000.0,64998368.0,36,10000.0,751.0,36000,223.0,213898.0,250.0,7.2
2663,The Apparition,2012,83.0,Color,Horror,English,USA,PG-13,Todd Lincoln,Julianna Guill,Rick Gomez,17000000.0,4930798.0,57,465.0,152.0,0,145.0,16268.0,108.0,4.1
2664,Moonrise Kingdom,2012,94.0,Color,Adventure,English,USA,PG-13,Wes Anderson,Bruce Willis,Bill Murray,16000000.0,45507053.0,0,13000.0,13000.0,71000,487.0,237848.0,377.0,7.8
2665,Vamps,2012,92.0,Color,Comedy,English,USA,PG-13,Amy Heckerling,Taylor Negron,Justin Kirk,16000000.0,2964.0,143,1000.0,945.0,0,54.0,7444.0,42.0,5.1
2666,The Woman in Black,2012,95.0,Color,Drama,English,UK,PG-13,James Watkins,Daniel Radcliffe,Roger Allam,17000000.0,54322273.0,43,11000.0,326.0,29000,462.0,139749.0,509.0,6.4
2667,End of Watch,2012,109.0,Color,Crime,English,USA,R,David Ayer,Jake Gyllenhaal,Anna Kendrick,7000000.0,40983001.0,453,15000.0,10000.0,38000,355.0,181025.0,336.0,7.7
2668,The Place Beyond the Pines,2012,140.0,Color,Crime,English,USA,R,Derek Cianfrance,Ryan Gosling,Ben Mendelsohn,15000000.0,21383298.0,310,33000.0,748.0,47000,417.0,187170.0,376.0,7.3
2669,Killing Them Softly,2012,97.0,Color,Crime,English,USA,R,Andrew Dominik,Brad Pitt,Sam Shepard,15000000.0,14938570.0,181,11000.0,820.0,20000,414.0,111625.0,369.0,6.2
2670,The Man with the Iron Fists,2012,107.0,Color,Action,English,USA,R,RZA,Rick Yune,RZA,15000000.0,15608545.0,561,746.0,561.0,29000,208.0,53471.0,224.0,5.4
2671,Promised Land,2012,106.0,Color,Drama,English,USA,R,Gus Van Sant,Matt Damon,Hal Holbrook,15000000.0,7556708.0,835,13000.0,826.0,10000,242.0,30284.0,102.0,6.6
2672,The Possession,2012,92.0,Color,Horror,English,USA,PG-13,Ole Bornedal,Kyra Sedgwick,Madison Davenport,14000000.0,49122319.0,30,941.0,459.0,17000,264.0,47169.0,162.0,5.9
2673,Good Deeds,2012,110.0,Color,Comedy,English,USA,PG-13,Tyler Perry,Eddie Cibrian,Phylicia Rashad,21000000.0,35010192.0,0,849.0,597.0,0,42.0,6352.0,43.0,5.4
2674,Fun Size,2012,86.0,Color,Adventure,English,USA,PG-13,Josh Schwartz,Thomas McDonell,Jackson Nicoll,14000000.0,9402410.0,90,962.0,925.0,0,77.0,11233.0,32.0,5.4
2675,Seven Psychopaths,2012,110.0,Color,Comedy,English,UK,R,Martin McDonagh,Abbie Cornish,Gabourey Sidibe,15000000.0,14989761.0,454,2000.0,906.0,52000,401.0,185845.0,284.0,7.2
2676,The Perks of Being a Wallflower,2012,102.0,Color,Drama,English,USA,PG-13,Stephen Chbosky,Logan Lerman,Ezra Miller,13000000.0,17738570.0,139,8000.0,3000.0,131000,364.0,351274.0,457.0,8.0
2677,Ernest & Celestine,2012,80.0,Color,Animation,French,France,PG,Stéphane Aubier,Mackenzie Foy,Megan Mullally,9600000.0,71442.0,2,6000.0,637.0,0,99.0,12029.0,32.0,7.9
2678,Think Like a Man,2012,122.0,Color,Comedy,English,USA,PG-13,Tim Story,Chris Brown,Romany Malco,12000000.0,91547205.0,167,997.0,966.0,0,77.0,34579.0,62.0,6.6
2679,Act of Valor,2012,110.0,Color,Action,English,USA,R,Mike McCoy,Alex Veadov,Jason Cottle,12000000.0,70011073.0,16,93.0,17.0,15000,216.0,57996.0,349.0,6.5
2680,Chronicle,2012,89.0,Color,Drama,English,USA,PG-13,Josh Trank,Michael Kelly,Alex Russell,12000000.0,64572496.0,128,963.0,465.0,32000,414.0,204327.0,471.0,7.1
2681,Project X,2012,93.0,Color,Comedy,English,USA,R,Nima Nourizadeh,Dax Flame,Kirby Bliss Blanton,12000000.0,54724272.0,166,971.0,329.0,29000,229.0,157051.0,261.0,6.7
2682,Katy Perry: Part of Me,2012,93.0,Color,Documentary,English,USA,PG,Dan Cutforth,Lexie Contursi,Ashley Ashida Dixon,12000000.0,25240988.0,4,28.0,9.0,0,68.0,12383.0,50.0,5.9
2683,Arbitrage,2012,107.0,Color,Drama,English,USA,R,Nicholas Jarecki,Nate Parker,Curtiss Cook,12000000.0,7918283.0,27,664.0,591.0,0,288.0,41574.0,145.0,6.6
2684,Darling Companion,2012,103.0,Color,Comedy,English,USA,PG-13,Lawrence Kasdan,Dianne Wiest,Mark Duplass,21000000.0,793352.0,759,967.0,830.0,0,57.0,2551.0,25.0,5.1
2685,Quartet,2012,98.0,Color,Comedy,English,UK,PG-13,Dustin Hoffman,Luke Newberry,Sheridan Smith,11000000.0,18381787.0,0,358.0,156.0,13000,175.0,15684.0,126.0,6.8
2686,LOL,2012,97.0,Color,Comedy,English,USA,PG-13,Lisa Azuelos,Nora Dunn,Lina Esco,11000000.0,23472900.0,15,142.0,79.0,18000,54.0,45144.0,111.0,4.3
2687,For Greater Glory: The True Story of Cristiada,2012,145.0,Color,Drama,Spanish,Mexico,R,Dean Wright,Santiago Cabrera,Eduardo Verástegui,10818775.0,5669081.0,0,639.0,377.0,0,43.0,3665.0,57.0,6.6
2688,Sparkle,2012,116.0,Color,Drama,English,USA,PG-13,Salim Akil,Omari Hardwick,Curtis Armstrong,17000000.0,24397469.0,70,1000.0,876.0,0,82.0,5161.0,48.0,5.7
2689,Mud,2012,130.0,Color,Drama,English,USA,PG-13,Jeff Nichols,Matthew McConaughey,Tye Sheridan,10000000.0,21589307.0,337,11000.0,1000.0,27000,368.0,135286.0,261.0,7.4
2690,Seeking a Friend for the End of the World,2012,101.0, Black and White,Adventure,English,USA,R,Lorene Scafaria,Steve Carell,Mark Moses,10000000.0,6619173.0,63,7000.0,353.0,25000,265.0,87203.0,221.0,6.7
2691,The Collection,2012,82.0,Color,Action,English,USA,R,Marcus Dunstan,Daniel Sharman,Johanna Braddy,10000000.0,6842058.0,87,1000.0,581.0,14000,147.0,36029.0,99.0,6.1
2692,Atlas Shrugged II: The Strike,2012,111.0,Color,Drama,English,USA,PG-13,John Putch,Robert Picardo,Diedrich Bader,10000000.0,3333823.0,60,823.0,759.0,0,23.0,5612.0,122.0,5.5
2693,The Iceman,2012,106.0,Color,Biography,English,USA,R,Ariel Vromen,Chris Evans,James Franco,10000000.0,1939441.0,34,11000.0,11000.0,20000,221.0,55567.0,144.0,6.9
2694,Amour,2012,127.0,Color,Drama,French,France,PG-13,Michael Haneke,Isabelle Huppert,Emmanuelle Riva,8900000.0,225377.0,0,678.0,432.0,33000,447.0,70382.0,190.0,7.9
2695,Jab Tak Hai Jaan,2012,176.0,Color,Drama,Hindi,India,Unrated,Yash Chopra,Shah Rukh Khan,Katrina Kaif,7217600.0,3047539.0,147,8000.0,3000.0,12000,50.0,42296.0,286.0,6.9
2696,Restless,2012,180.0,Color,Drama,English,UK,Unrated,Edward Hall,Rufus Sewell,Hayley Atwell,21000000.0,23472900.0,0,3000.0,2000.0,434,17.0,2098.0,12.0,7.2
2697,Outside Bet,2012,101.0,Color,Comedy,English,UK,Unrated,Sacha Bennett,Bob Hoskins,Jenny Agutter,7500000.0,23472900.0,22,5000.0,659.0,223,4.0,243.0,3.0,4.8
2698,Black November,2012,95.0,Color,Action,English,Nigeria,Unrated,Jeta Amata,Akon,Nathin Butler,7500000.0,23472900.0,20,262.0,65.0,389,6.0,385.0,4.0,5.6
2699,Magic Mike,2012,110.0,Color,Comedy,English,USA,R,Steven Soderbergh,Channing Tatum,Alex Pettyfer,7000000.0,113709992.0,0,17000.0,15000.0,54000,324.0,108843.0,281.0,6.1
2700,Skyfall,2012,143.0,Color,Action,English,UK,PG-13,Sam Mendes,Albert Finney,Helen McCrory,200000000.0,304360277.0,0,883.0,563.0,80000,750.0,522048.0,1498.0,7.8
2701,Snow Queen,2012,80.0,Color,Adventure,Russian,Russia,PG,Vladlen Barbe,Erin Fitzgerald,Wendee Lee,7000000.0,23472900.0,0,99.0,62.0,453,10.0,1159.0,9.0,5.3
2702,House at the End of the Street,2012,101.0,Color,Drama,English,Canada,PG-13,Mark Tonderai,Jennifer Lawrence,Nolan Gerard Funk,6900000.0,31607598.0,13,34000.0,924.0,10000,224.0,58366.0,160.0,5.6
2703,The Words,2012,102.0,Color,Drama,English,USA,PG-13,Brian Klugman,J.K. Simmons,Bradley Cooper,6000000.0,11434867.0,49,24000.0,14000.0,21000,216.0,59637.0,130.0,7.1
2704,Casa de mi Padre,2012,84.0,Color,Comedy,Spanish,USA,R,Matt Piedmont,Will Ferrell,Adrian Martinez,6000000.0,5895238.0,4,8000.0,806.0,9000,133.0,17169.0,70.0,5.5
2705,Deadfall,2012,95.0,Color,Crime,English,USA,R,Stefan Ruzowitzky,Charlie Hunnam,Olivia Wilde,12000000.0,65804.0,24,16000.0,10000.0,0,162.0,32512.0,86.0,6.3
2706,Freaky Deaky,2012,90.0,Color,Comedy,English,USA,R,Charles Matthau,Billy Burke,Michael Jai White,6000000.0,23472900.0,139,2000.0,2000.0,0,13.0,6741.0,11.0,6.5
2707,Trade of Innocents,2012,88.0,Color,Drama,English,USA,PG-13,Christopher M. Bessette,Mira Sorvino,John Billingsley,21000000.0,15059.0,0,978.0,323.0,543,6.0,748.0,8.0,5.4
2708,Khiladi 786,2012,141.0,Color,Action,Hindi,India,Unrated,Ashish R. Mohan,Asin,Mithun Chakraborty,21000000.0,352684.0,2,634.0,284.0,365,23.0,4633.0,31.0,4.3
2709,Grabbers,2012,94.0,Color,Comedy,English,UK,Unrated,Jon Wright,Russell Tovey,Richard Coyle,4000000.0,23472900.0,4,796.0,567.0,11000,187.0,13227.0,70.0,6.3
2710,Paranormal Activity 4,2012,96.0,Color,Horror,English,USA,R,Henry Joost,Matt Shively,Brendon Eggertsen,5000000.0,53884821.0,24,235.0,119.0,26000,248.0,51204.0,247.0,4.6
2711,Spring Breakers,2012,94.0,Color,Crime,English,USA,R,Harmony Korine,James Franco,Heather Morris,5000000.0,14123773.0,520,11000.0,892.0,25000,444.0,108683.0,561.0,5.3
2712,Should've Been Romeo,2012,102.0,Color,Comedy,English,USA,Unrated,Marc Bennett,Michael Rapaport,Natasha Henstridge,5000000.0,23472900.0,3,975.0,900.0,35,2.0,38.0,2.0,6.7
2713,The Sweeney,2012,112.0,Color,Action,English,UK,R,Nick Love,Hayley Atwell,Ray Winstone,3000000.0,26345.0,63,2000.0,1000.0,0,111.0,16445.0,99.0,6.1
2714,Holy Motors,2012,115.0,Color,Drama,French,France,Unrated,Leos Carax,Kylie Minogue,Leos Carax,21000000.0,23472900.0,227,690.0,227.0,12000,332.0,29440.0,110.0,7.1
2715,Inescapable,2012,93.0,Color,Drama,English,Canada,R,Ruba Nadda,Saad Siddiqui,Bonnie Lee Bouman,4000000.0,4063.0,55,223.0,11.0,657,36.0,2086.0,20.0,5.2
2716,No Vacancy,2012,81.0,Color,Horror,English,USA,R,Chris Stokes,Kristen Quintrall,Rachel Sterling,4000000.0,23472900.0,548,166.0,134.0,531,14.0,1561.0,21.0,4.2
2717,How to Fall in Love,2012,84.0,Color,Comedy,English,USA,TV-G,Mark Griffiths,Eric Mabius,Gina Holden,4000000.0,23472900.0,4,637.0,346.0,170,3.0,1929.0,4.0,6.3
2718,The Watch,2012,102.0,Color,Action,English,USA,R,Akiva Schaffer,Will Forte,Nicholas Braun,68000000.0,34350553.0,82,622.0,591.0,15000,265.0,104072.0,207.0,5.7
2719,Day One,2012,102.0,Color,Biography,English,USA,PG-13,Nathan Frankowski,Corbin Bleu,Rus Blackwell,3400000.0,23472900.0,19,632.0,144.0,0,17.0,2116.0,13.0,6.6
2720,The Hunt,2012,115.0,Color,Drama,Danish,Denmark,R,Thomas Vinterberg,Thomas Bo Larsen,Alexandra Rapaport,3800000.0,610968.0,346,74.0,69.0,60000,349.0,170155.0,249.0,8.3
2721,Antiviral,2012,108.0,Color,Horror,English,Canada,Unrated,Brandon Cronenberg,Sarah Gadon,Douglas Smith,3200000.0,23472900.0,43,691.0,480.0,0,188.0,9356.0,47.0,5.7
2722,Sinister,2012,110.0,Color,Horror,English,USA,R,Scott Derrickson,Danielle Kotch,Victoria Leigh,3000000.0,48056940.0,301,1000.0,419.0,58000,411.0,155153.0,524.0,6.8
2723,Frances Ha,2012,86.0, Black and White,Comedy,English,USA,R,Noah Baumbach,Greta Gerwig,Grace Gummer,21000000.0,4063238.0,387,962.0,481.0,11000,345.0,43982.0,139.0,7.4
2724,Bachelorette,2012,87.0,Color,Comedy,English,USA,R,Leslye Headland,Kirsten Dunst,Adam Scott,3000000.0,418268.0,21,4000.0,3000.0,0,156.0,37156.0,129.0,5.3
2725,Tim and Eric's Billion Dollar Movie,2012,93.0,Color,Comedy,English,USA,R,Tim Heidecker,Michael Gross,William Atherton,3000000.0,200803.0,78,536.0,317.0,0,82.0,7988.0,71.0,5.3
2726,2016: Obama's America,2012,87.0,Color,Documentary,English,USA,PG,Dinesh D'Souza,Barack Obama,Zackary Steven Graham,2500000.0,33349949.0,67,871.0,118.0,0,30.0,9010.0,199.0,5.1
2727,Robot & Frank,2012,89.0,Color,Comedy,English,USA,PG-13,Jake Schreier,Frank Langella,Joshua Ormond,2500000.0,3325638.0,14,902.0,291.0,13000,252.0,52509.0,84.0,7.1
2728,Alien Uprising,2012,101.0,Color,Comedy,English,UK,R,Dominic Burns,Julian Glover,Sean Pertwee,2500000.0,23472900.0,15,844.0,722.0,0,20.0,2753.0,82.0,3.1
2729,Stitches,2012,86.0,Color,Comedy,English,Ireland,R,Conor McMahon,Peter McQuinn,Tommy Knight,21000000.0,23472900.0,5,121.0,94.0,0,98.0,6585.0,53.0,5.7
2730,Supercapitalist,2012,102.0,Color,Thriller,English,USA,Unrated,Simon Yin,Paul Sheehan,Linus Roache,21000000.0,13220.0,0,473.0,303.0,115,20.0,289.0,9.0,3.9
2731,Small Apartments,2012,96.0,Color,Comedy,English,USA,R,Jonas Åkerlund,Noel Gugliemi,Saffron Burrows,2000000.0,23472900.0,68,2000.0,811.0,0,33.0,5732.0,26.0,6.1
2732,The Ghastly Love of Johnny X,2012,106.0, Black and White,Comedy,English,USA,Unrated,Paul Bunnell,Kate Maberly,Kevin McCarthy,2000000.0,2436.0,5,416.0,403.0,655,94.0,344.0,19.0,5.7
2733,Beasts of the Southern Wild,2012,93.0,Color,Drama,English,USA,PG-13,Benh Zeitlin,Quvenzhané Wallis,Gina Montana,1800000.0,12784397.0,188,2000.0,458.0,31000,663.0,70336.0,269.0,7.3
2734,Dysfunctional Friends,2012,111.0,Color,Comedy,English,USA,Unrated,Corey Grant,Christian Keyes,Essence Atkins,1800000.0,23472900.0,21,761.0,713.0,569,4.0,686.0,8.0,5.4
